"subject" "activity" "mean" "instrument" "signal" "signal_type" "jerk" "calc" "statistic" "axis"
1 "walking_downstairs" 0.931874418979592 "accelerometer" "time" "gravity" NA NA "mean" NA
1 "walking_downstairs" -0.266610338979592 "accelerometer" "time" "gravity" NA NA "mean" NA
1 "walking_downstairs" -0.0621199585938775 "accelerometer" "time" "gravity" NA NA "mean" NA
1 "walking_downstairs" 0.0541553164897959 "accelerometer" "time" "body" "jerk" NA "mean" NA
1 "walking_downstairs" 0.0296504490408163 "accelerometer" "time" "body" "jerk" NA "mean" NA
1 "walking_downstairs" -0.0109719730183673 "accelerometer" "time" "body" "jerk" NA "mean" NA
1 "walking_downstairs" -0.0350781902989796 "gyroscope" "time" "body" NA NA "mean" NA
1 "walking_downstairs" -0.0909371290204082 "gyroscope" "time" "body" NA NA "mean" NA
1 "walking_downstairs" 0.0900850142030612 "gyroscope" "time" "body" NA NA "mean" NA
1 "walking_downstairs" -0.0739592036271429 "gyroscope" "time" "body" "jerk" NA "mean" NA
1 "walking_downstairs" -0.0439902783367347 "gyroscope" "time" "body" "jerk" NA "mean" NA
1 "walking_downstairs" -0.0270461061061224 "gyroscope" "time" "body" "jerk" NA "mean" NA
1 "walking_downstairs" 0.0271882914106122 "accelerometer" "time" "body" NA "magnitude" "mean" NA
1 "walking_downstairs" 0.0271882914106122 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
1 "walking_downstairs" -0.0894474807979592 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
1 "walking_downstairs" -0.0757412543673469 "gyroscope" "time" "body" NA "magnitude" "mean" NA
1 "walking_downstairs" -0.295463843346939 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
1 "walking_downstairs" 0.0382291831510204 "accelerometer" "frequency" "body" NA NA "mean" NA
1 "walking_downstairs" 0.00154990783591837 "accelerometer" "frequency" "body" NA NA "mean" NA
1 "walking_downstairs" -0.225574471693878 "accelerometer" "frequency" "body" NA NA "mean" NA
1 "walking_downstairs" -0.307395198687755 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
1 "walking_downstairs" 0.0632200839346939 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
1 "walking_downstairs" 0.294322700810612 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
1 "walking_downstairs" -0.0276638676122449 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
1 "walking_downstairs" -0.12866715764898 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
1 "walking_downstairs" -0.288334735714286 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
1 "walking_downstairs" -0.253164344918367 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
1 "walking_downstairs" -0.33758970122449 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
1 "walking_downstairs" 0.00937223889183673 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
1 "walking_downstairs" -0.352449631363265 "gyroscope" "frequency" "body" NA NA "mean" NA
1 "walking_downstairs" -0.0557022524693878 "gyroscope" "frequency" "body" NA NA "mean" NA
1 "walking_downstairs" -0.0318694271979592 "gyroscope" "frequency" "body" NA NA "mean" NA
1 "walking_downstairs" -0.100453729040816 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
1 "walking_downstairs" 0.0825511487183673 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
1 "walking_downstairs" -0.0756762067714286 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
1 "walking_downstairs" 0.0965845343040816 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
1 "walking_downstairs" 0.119187142767959 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
1 "walking_downstairs" 0.0262184949326531 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
1 "walking_downstairs" 0.0764915474326531 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
1 "walking_downstairs" -0.185720285744898 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
1 "walking_downstairs" 0.349613895469388 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
1 "walking_downstairs" -0.281963359177551 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
1 "walking_downstairs" 0.190000706165102 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
1 "walking_downstairs" 0.0300353383483878 "accelerometer" "time" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.0319359434489796 "accelerometer" "time" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.230434213204082 "accelerometer" "time" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.950559811632653 "accelerometer" "time" "gravity" NA NA "std dev" NA
1 "walking_downstairs" -0.937018658979592 "accelerometer" "time" "gravity" NA NA "std dev" NA
1 "walking_downstairs" -0.895939695102041 "accelerometer" "time" "gravity" NA NA "std dev" NA
1 "walking_downstairs" -0.012283860544898 "accelerometer" "time" "body" "jerk" NA "std dev" NA
1 "walking_downstairs" -0.101601390640816 "accelerometer" "time" "body" "jerk" NA "std dev" NA
1 "walking_downstairs" -0.345735032326531 "accelerometer" "time" "body" "jerk" NA "std dev" NA
1 "walking_downstairs" -0.458030542938775 "gyroscope" "time" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.126349194938775 "gyroscope" "time" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.124702454242857 "gyroscope" "time" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.487027342244898 "gyroscope" "time" "body" "jerk" NA "std dev" NA
1 "walking_downstairs" -0.238824827530612 "gyroscope" "time" "body" "jerk" NA "std dev" NA
1 "walking_downstairs" -0.268761480242857 "gyroscope" "time" "body" "jerk" NA "std dev" NA
1 "walking_downstairs" 0.0198843506265306 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
1 "walking_downstairs" 0.0198843506265306 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
1 "walking_downstairs" -0.0257877197081633 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
1 "walking_downstairs" -0.225724368061224 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
1 "walking_downstairs" -0.306510645530612 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
1 "walking_downstairs" 0.0243308391387755 "accelerometer" "frequency" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.112963739953061 "accelerometer" "frequency" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.297927894693878 "accelerometer" "frequency" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.0863278966402041 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
1 "walking_downstairs" -0.134580008877551 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
1 "walking_downstairs" -0.401721464285714 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
1 "walking_downstairs" -0.495422486102041 "gyroscope" "frequency" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.181414728657143 "gyroscope" "frequency" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.238443565306122 "gyroscope" "frequency" "body" NA NA "std dev" NA
1 "walking_downstairs" -0.186530301073469 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
1 "walking_downstairs" -0.104052260726531 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
1 "walking_downstairs" -0.398350390122449 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
1 "walking_downstairs" -0.391919876612245 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
1 "walking_upstairs" 0.255461689622641 "accelerometer" "time" "body" NA NA "mean" NA
1 "walking_upstairs" -0.0239531492643396 "accelerometer" "time" "body" NA NA "mean" NA
1 "walking_upstairs" -0.0973020020943396 "accelerometer" "time" "body" NA NA "mean" NA
1 "walking_upstairs" 0.89335109754717 "accelerometer" "time" "gravity" NA NA "mean" NA
1 "walking_upstairs" -0.362153364339623 "accelerometer" "time" "gravity" NA NA "mean" NA
1 "walking_upstairs" -0.075402939754717 "accelerometer" "time" "gravity" NA NA "mean" NA
1 "walking_upstairs" 0.101372729922642 "accelerometer" "time" "body" "jerk" NA "mean" NA
1 "walking_upstairs" 0.0194863076188679 "accelerometer" "time" "body" "jerk" NA "mean" NA
1 "walking_upstairs" -0.0455625449113208 "accelerometer" "time" "body" "jerk" NA "mean" NA
1 "walking_upstairs" 0.050549379754717 "gyroscope" "time" "body" NA NA "mean" NA
1 "walking_upstairs" -0.166170015088679 "gyroscope" "time" "body" NA NA "mean" NA
1 "walking_upstairs" 0.0583595463981132 "gyroscope" "time" "body" NA NA "mean" NA
1 "walking_upstairs" -0.122232768011321 "gyroscope" "time" "body" "jerk" NA "mean" NA
1 "walking_upstairs" -0.0421485884509434 "gyroscope" "time" "body" "jerk" NA "mean" NA
1 "walking_upstairs" -0.0407125527654717 "gyroscope" "time" "body" "jerk" NA "mean" NA
1 "walking_upstairs" -0.129927630735849 "accelerometer" "time" "body" NA "magnitude" "mean" NA
1 "walking_upstairs" -0.129927630735849 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
1 "walking_upstairs" -0.466503446226415 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
1 "walking_upstairs" -0.126735589969811 "gyroscope" "time" "body" NA "magnitude" "mean" NA
1 "walking_upstairs" -0.59488286509434 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
1 "walking_upstairs" -0.404321784150943 "accelerometer" "frequency" "body" NA NA "mean" NA
1 "walking_upstairs" -0.190976720811321 "accelerometer" "frequency" "body" NA NA "mean" NA
1 "walking_upstairs" -0.433349702075472 "accelerometer" "frequency" "body" NA NA "mean" NA
1 "walking_upstairs" -0.418735000377359 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
1 "walking_upstairs" -0.160697213516981 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
1 "walking_upstairs" -0.520114793584906 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
1 "walking_upstairs" -0.479875245660377 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
1 "walking_upstairs" -0.41344458754717 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
1 "walking_upstairs" -0.685474353962264 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
1 "walking_upstairs" -0.377023128301887 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
1 "walking_upstairs" -0.509495531698113 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
1 "walking_upstairs" -0.551104284150943 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
1 "walking_upstairs" -0.492611667924528 "gyroscope" "frequency" "body" NA NA "mean" NA
1 "walking_upstairs" -0.319474609056604 "gyroscope" "frequency" "body" NA NA "mean" NA
1 "walking_upstairs" -0.453597213018868 "gyroscope" "frequency" "body" NA NA "mean" NA
1 "walking_upstairs" -0.187450247737736 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
1 "walking_upstairs" -0.473574786603774 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
1 "walking_upstairs" -0.133373904258491 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
1 "walking_upstairs" -0.352395944716981 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
1 "walking_upstairs" -0.0977433496415094 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
1 "walking_upstairs" -0.44265216245283 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
1 "walking_upstairs" 0.085352409154717 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
1 "walking_upstairs" -0.325961457396226 "gyroscope" "frequency" "body" NA "magnitude" "mean" NA
1 "walking_upstairs" -0.219303376110566 "gyroscope" "frequency" "body" NA "magnitude" "mean frequency" NA
1 "walking_upstairs" -0.634665082075472 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean" NA
1 "walking_upstairs" 0.114277342454717 "gyroscope" "frequency" "body" "jerk" "magnitude" "mean frequency" NA
1 "walking_upstairs" -0.35470802509434 "accelerometer" "time" "body" NA NA "std dev" NA
1 "walking_upstairs" -0.00232026501698113 "accelerometer" "time" "body" NA NA "std dev" NA
1 "walking_upstairs" -0.0194792388471698 "accelerometer" "time" "body" NA NA "std dev" NA
1 "walking_upstairs" -0.956367027924528 "accelerometer" "time" "gravity" NA NA "std dev" NA
1 "walking_upstairs" -0.952849233207547 "accelerometer" "time" "gravity" NA NA "std dev" NA
1 "walking_upstairs" -0.912379410377358 "accelerometer" "time" "gravity" NA NA "std dev" NA
1 "walking_upstairs" -0.446843887735849 "accelerometer" "time" "body" "jerk" NA "std dev" NA
1 "walking_upstairs" -0.378274426037736 "accelerometer" "time" "body" "jerk" NA "std dev" NA
1 "walking_upstairs" -0.706593530943396 "accelerometer" "time" "body" "jerk" NA "std dev" NA
1 "walking_upstairs" -0.544871104528302 "gyroscope" "time" "body" NA NA "std dev" NA
1 "walking_upstairs" 0.00410518379811321 "gyroscope" "time" "body" NA NA "std dev" NA
1 "walking_upstairs" -0.50716867490566 "gyroscope" "time" "body" NA NA "std dev" NA
1 "walking_upstairs" -0.614786508490566 "gyroscope" "time" "body" "jerk" NA "std dev" NA
1 "walking_upstairs" -0.601696656226415 "gyroscope" "time" "body" "jerk" NA "std dev" NA
1 "walking_upstairs" -0.606332002264151 "gyroscope" "time" "body" "jerk" NA "std dev" NA
1 "walking_upstairs" -0.324970929245283 "accelerometer" "time" "body" NA "magnitude" "std dev" NA
1 "walking_upstairs" -0.324970929245283 "accelerometer" "time" "gravity" NA "magnitude" "std dev" NA
1 "walking_upstairs" -0.478991622075472 "accelerometer" "time" "body" "jerk" "magnitude" "std dev" NA
1 "walking_upstairs" -0.14861931805283 "gyroscope" "time" "body" NA "magnitude" "std dev" NA
1 "walking_upstairs" -0.648553044339623 "gyroscope" "time" "body" "jerk" "magnitude" "std dev" NA
1 "walking_upstairs" -0.337428188679245 "accelerometer" "frequency" "body" NA NA "std dev" NA
1 "walking_upstairs" 0.0217695106566038 "accelerometer" "frequency" "body" NA NA "std dev" NA
1 "walking_upstairs" 0.0859565543849057 "accelerometer" "frequency" "body" NA NA "std dev" NA
1 "walking_upstairs" -0.461907025849057 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
1 "walking_upstairs" -0.381777065283019 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
1 "walking_upstairs" -0.726040200754717 "accelerometer" "frequency" "body" "jerk" NA "std dev" NA
1 "walking_upstairs" -0.565892490754717 "gyroscope" "frequency" "body" NA NA "std dev" NA
1 "walking_upstairs" 0.151538905566038 "gyroscope" "frequency" "body" NA NA "std dev" NA
1 "walking_upstairs" -0.57170784 "gyroscope" "frequency" "body" NA NA "std dev" NA
1 "walking_upstairs" -0.416260101509434 "accelerometer" "frequency" "body" NA "magnitude" "std dev" NA
1 "walking_upstairs" -0.533059853773585 "accelerometer" "frequency" "body" "jerk" "magnitude" "std dev" NA
1 "walking_upstairs" -0.182985518264151 "gyroscope" "frequency" "body" NA "magnitude" "std dev" NA
1 "walking_upstairs" -0.693930521509434 "gyroscope" "frequency" "body" "jerk" "magnitude" "std dev" NA
3 "laying" 0.275516852741935 "accelerometer" "time" "body" NA NA "mean" NA
3 "laying" -0.0189556785048387 "accelerometer" "time" "body" NA NA "mean" NA
3 "laying" -0.101300477506452 "accelerometer" "time" "body" NA NA "mean" NA
3 "laying" -0.241758478064516 "accelerometer" "time" "gravity" NA NA "mean" NA
3 "laying" 0.837032099677419 "accelerometer" "time" "gravity" NA NA "mean" NA
3 "laying" 0.48870318516129 "accelerometer" "time" "gravity" NA NA "mean" NA
3 "laying" 0.0769811125806452 "accelerometer" "time" "body" "jerk" NA "mean" NA
3 "laying" 0.0138041011306452 "accelerometer" "time" "body" "jerk" NA "mean" NA
3 "laying" -0.00435625874355645 "accelerometer" "time" "body" "jerk" NA "mean" NA
3 "laying" -0.0208170540330645 "gyroscope" "time" "body" NA NA "mean" NA
3 "laying" -0.0718507159435484 "gyroscope" "time" "body" NA NA "mean" NA
3 "laying" 0.137999561112903 "gyroscope" "time" "body" NA NA "mean" NA
3 "laying" -0.10004449883871 "gyroscope" "time" "body" "jerk" NA "mean" NA
3 "laying" -0.0389771765322581 "gyroscope" "time" "body" "jerk" NA "mean" NA
3 "laying" -0.06873387 "gyroscope" "time" "body" "jerk" NA "mean" NA
3 "laying" -0.972791346129032 "accelerometer" "time" "body" NA "magnitude" "mean" NA
3 "laying" -0.972791346129032 "accelerometer" "time" "gravity" NA "magnitude" "mean" NA
3 "laying" -0.979484593387097 "accelerometer" "time" "body" "jerk" "magnitude" "mean" NA
3 "laying" -0.951564751451613 "gyroscope" "time" "body" NA "magnitude" "mean" NA
3 "laying" -0.98671362516129 "gyroscope" "time" "body" "jerk" "magnitude" "mean" NA
3 "laying" -0.980665609032258 "accelerometer" "frequency" "body" NA NA "mean" NA
3 "laying" -0.961169982903226 "accelerometer" "frequency" "body" NA NA "mean" NA
3 "laying" -0.968332141612903 "accelerometer" "frequency" "body" NA NA "mean" NA
3 "laying" -0.0739526439887097 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
3 "laying" 0.238470751435484 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
3 "laying" 0.216971671672581 "accelerometer" "frequency" "body" NA NA "mean frequency" NA
3 "laying" -0.980513202258064 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
3 "laying" -0.968752113709677 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
3 "laying" -0.979122344354839 "accelerometer" "frequency" "body" "jerk" NA "mean" NA
3 "laying" 0.17597855438871 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
3 "laying" -0.0131774961758065 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
3 "laying" 0.0448196905903226 "accelerometer" "frequency" "body" "jerk" NA "mean frequency" NA
3 "laying" -0.970167262903226 "gyroscope" "frequency" "body" NA NA "mean" NA
3 "laying" -0.978099682258065 "gyroscope" "frequency" "body" NA NA "mean" NA
3 "laying" -0.962341960806452 "gyroscope" "frequency" "body" NA NA "mean" NA
3 "laying" -0.0822166454290323 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
3 "laying" -0.0266820108903226 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
3 "laying" 0.147686455548065 "gyroscope" "frequency" "body" NA NA "mean frequency" NA
3 "laying" -0.96552427516129 "accelerometer" "frequency" "body" NA "magnitude" "mean" NA
3 "laying" 0.236990127870968 "accelerometer" "frequency" "body" NA "magnitude" "mean frequency" NA
3 "laying" -0.975949597903226 "accelerometer" "frequency" "body" "jerk" "magnitude" "mean" NA
